ensembl_id	ensembl_id_clean	gene_symbol	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	log10padj	regulation	label
ENSG00000003393.14	ENSG00000003393	ALS2	ALS2	12.1668817798044	-1.44008496444467	1.20230983841236	-1.19776526685192	0.231008412514148	0.512695486998265	0.290140505419707	NS	
ENSG00000003400.14	ENSG00000003400	CASP10	CASP10	7.83586802879163	-0.970005500791911	1.69257280420282	-0.573095289244452	0.566580176653297	0.804717392138319	0.0943566122829917	NS	
ENSG00000003402.19	ENSG00000003402	CFLAR	CFLAR	50.7337059801014	-0.984185484191047	0.931740696760941	-1.05628689141992	0.290837163021912	0.578670048634779	0.237568995689448	NS	
ENSG00000003436.14	ENSG00000003436	TFPI	TFPI	8.96482396068303	-2.8058748848164	1.18978080120727	-2.35831245719318	0.0183582334263071	0.138327328899916	0.859092009204407	NS	
ENSG00000003756.16	ENSG00000003756	RBM5	RBM5	28.5136661449352	-0.29465523540254	1.15702751352584	-0.254665711884958	0.798981301171196	0.929027929968541	0.031971229333719	NS	
ENSG00000003987.13	ENSG00000003987	MTMR7	MTMR7	5.28052542979344	0.842526820848782	1.70756637116941	0.493407948923114	0.621724366919322	0.840122059216349	0.0756576118034508	NS	
ENSG00000003989.16	ENSG00000003989	SLC7A2	SLC7A2	8.79285068123331	-1.15748584855465	1.40056114605221	-0.82644435183518	0.4085520729861	0.690335012303094	0.160940099573556	NS	
ENSG00000004399.12	ENSG00000004399	PLXND1	PLXND1	17.0020154183971	-3.114515788781	1.11437840401355	-2.79484578807678	0.00519244775524515	0.0684309956796518	1.16474714091802	NS	
ENSG00000004455.16	ENSG00000004455	AK2	AK2	16.1557376100203	-0.804296952698217	1.27004078252732	-0.633284350993598	0.526547970645477	0.776602042995892	0.109801471296184	NS	
ENSG00000004468.12	ENSG00000004468	CD38	CD38	8.74574694583112	-1.96726200281063	1.46556678160225	-1.34232163795354	0.179491730488058	0.451705822253365	0.345144311572295	NS	
ENSG00000004478.7	ENSG00000004478	FKBP4	FKBP4	8.67573760333767	-1.27057562913388	1.21593242901854	-1.04493933940017	0.29605100644328	0.583300424049563	0.234107707845111	NS	
ENSG00000004487.15	ENSG00000004487	KDM1A	KDM1A	22.6432492310456	-0.150679200264714	1.33848819551412	-0.112574171942426	0.910368162661273	0.97116279872354	0.0127079619962924	NS	
ENSG00000004534.14	ENSG00000004534	RBM6	RBM6	17.3789010198502	-4.50244422883322	0.860516174248702	-5.23225985004199	1.67450127994358e-07	6.98825200829787e-05	4.15563144200626	Up in PT	
ENSG00000004660.14	ENSG00000004660	CAMKK1	CAMKK1	7.17721017932805	1.39649880960323	1.90501016220317	0.733066330726632	0.46351797428034	0.730542254979054	0.136354659163624	NS	
ENSG00000004766.15	ENSG00000004766	VPS50	VPS50	13.606441623289	-0.63267414793729	1.74055604550186	-0.363489673068741	0.716239125859585	0.890166408314878	0.050528798459186	NS	
ENSG00000004777.18	ENSG00000004777	ARHGAP33	ARHGAP33	5.51772208035125	-0.59972669416105	1.41521406324016	-0.423771010858927	0.671732821631973	0.867504443326296	0.0617282920908066	NS	
ENSG00000004799.7	ENSG00000004799	PDK4	PDK4	5.63779204577304	-2.57017739630673	1.34876943884083	-1.90557208837384	0.0567057463015404	0.252316639251989	0.598054108590459	NS	
ENSG00000004846.16	ENSG00000004846	ABCB5	ABCB5	54.3365083200185	3.66903358639767	1.83806493386626	1.99613926515647	0.045918766116836	0.226674401885771	0.644597521547306	NS	
ENSG00000004864.13	ENSG00000004864	SLC25A13	SLC25A13	5.82651224041099	-0.882823521395284	1.63353828384823	-0.540436382865519	0.588896122561454	0.821207457799661	0.0855471152360138	NS	
ENSG00000004866.19	ENSG00000004866	ST7	ST7	9.36164665910837	0.728041767523063	1.54502680134516	0.471216270739901	0.637486300681543	0.847139933823031	0.0720448453155959	NS	
ENSG00000004897.11	ENSG00000004897	CDC27	CDC27	10.3629003261491	-3.61996292146217	1.05896121487004	-3.41840935308137	0.000629882949854293	0.0199893794828153	1.69920068719114	Up in PT	
ENSG00000004939.13	ENSG00000004939	SLC4A1	SLC4A1	13.8162870788071	0.130008523587412	1.68302149820657	0.0772470962052175	0.93842697619223	0.979386534876332	0.00904587118680878	NS	
ENSG00000004975.11	ENSG00000004975	DVL2	DVL2	5.66132075676929	-2.62897528881606	1.58776092480395	-1.6557752793549	0.0977673357703902	0.33137822990411	0.479676026221668	NS	
ENSG00000005007.12	ENSG00000005007	UPF1	UPF1	13.2318002701295	-1.46112431454794	1.40289226051385	-1.04150857173648	0.29763957705367	0.585114426647607	0.232759193743312	NS	
ENSG00000005020.12	ENSG00000005020	SKAP2	SKAP2	7.87656539659784	-2.86799742035151	1.29778274640092	-2.20992105828591	0.0271106414739758	0.172735486643347	0.762618432147656	NS	
ENSG00000005108.15	ENSG00000005108	THSD7A	THSD7A	17.8757187155042	-0.0962827473665927	1.47877717542747	-0.0651097061589151	0.948086652435408	0.98251794214103	0.00765951006022591	NS	
ENSG00000005156.11	ENSG00000005156	LIG3	LIG3	9.62284896175534	-2.27598844138322	1.33981726807575	-1.69873048781645	0.0893699762153951	0.315922239751553	0.500419800301228	NS	
ENSG00000005175.9	ENSG00000005175	RPAP3	RPAP3	19.0853378851773	-0.398666764082689	1.34627126381188	-0.296126623808257	0.767133382454777	0.914715233174648	0.0387140883484277	NS	
ENSG00000005187.11	ENSG00000005187	ACSM3	ACSM3	5.62207468478148	-2.59796050185558	1.68613306998347	-1.54078023146836	0.123370282277032	0.373621158880712	0.427568536818467	NS	
ENSG00000005206.16	ENSG00000005206	SPPL2B	SPPL2B	5.74402838103621	-0.615630244776249	1.53100232143962	-0.402109282366969	0.687603601704051	0.87450369594818	0.0582383507061647	NS	
ENSG00000005238.19	ENSG00000005238	FAM214B	FAM214B	13.1264772493323	-0.0963443055645513	1.60413531625056	-0.0600599616432251	0.952107878347338	0.983941205906857	0.00703085148032402	NS	
ENSG00000005249.12	ENSG00000005249	PRKAR2B	PRKAR2B	9.11821042443345	-1.54834061334374	1.49579261565265	-1.03513053690813	0.300607953227784	0.58852409294947	0.230235753345901	NS	
ENSG00000005302.17	ENSG00000005302	MSL3	MSL3	17.1742328667196	0.501662160146511	1.27984429191867	0.391971244716377	0.695079460549431	0.87819659913779	0.0564082490564448	NS	
ENSG00000005339.14	ENSG00000005339	CREBBP	CREBBP	52.2205680641862	-1.79754833258054	1.13337332874755	-1.58601608753838	0.112735660231545	0.355860307714895	0.448720450045386	NS	
ENSG00000005379.15	ENSG00000005379	TSPOAP1	TSPOAP1	9.74921496784671	-1.98485120514353	1.25057597498196	-1.58714963732783	0.112478758014698	0.355593041021742	0.449046746789084	NS	
ENSG00000005381.7	ENSG00000005381	MPO	MPO	6.88348968424651	2.17100130927628	2.70916161219961	0.801355408071656	0.42292592247647	0.700916245795932	0.154333873847585	NS	
ENSG00000005436.13	ENSG00000005436	GCFC2	GCFC2	6.67183628069374	-2.12279742773417	1.23416703787214	-1.72002440722622	0.0854280050776673	0.310927075606056	0.507341457840017	NS	
ENSG00000005471.15	ENSG00000005471	ABCB4	ABCB4	7.16296568668526	-2.87250401995735	2.210424018867	-1.29952624267524	0.193763393428737	0.470000458364569	0.327901718521504	NS	
ENSG00000005483.20	ENSG00000005483	KMT2E	KMT2E	75.9568795450326	-0.553028563353832	0.951224881388916	-0.581385720846931	0.560980518967838	0.801537928385431	0.0960759222196701	NS	
ENSG00000005801.16	ENSG00000005801	ZNF195	ZNF195	6.97304536455829	-1.72733916637479	1.36280973914851	-1.26748372627131	0.204982378914832	0.485023271252293	0.314237423595676	NS	
ENSG00000005810.17	ENSG00000005810	MYCBP2	MYCBP2	41.2849259578101	-1.12465528679558	0.901786441587453	-1.24714149041297	0.21234562200477	0.493011995827486	0.307142513464551	NS	
ENSG00000005812.10	ENSG00000005812	FBXL3	FBXL3	30.9246599310834	1.40807144710209	1.37352214329724	1.02515380183235	0.305290622696702	0.592534762195503	0.227286165846417	NS	
ENSG00000005844.17	ENSG00000005844	ITGAL	ITGAL	23.4607671747196	-0.852783140081982	1.44316955547206	-0.590909873928872	0.554580809792868	0.797857137444034	0.0980748655091258	NS	
ENSG00000005882.11	ENSG00000005882	PDK2	PDK2	5.01116382094866	-2.45916343845338	1.56621163930407	-1.57013482516711	0.116383748188194	0.362018516103401	0.441269216108042	NS	
ENSG00000005884.17	ENSG00000005884	ITGA3	ITGA3	5.61874175691467	-2.03878467321388	1.0043872973142	-2.0298789905704	0.042368841138882	0.216225969942397	0.665092146065688	NS	
ENSG00000005889.15	ENSG00000005889	ZFX	ZFX	48.6840968387826	1.37947300582978	1.02838568769677	1.34139654249694	0.179791739554421	0.452206564844494	0.344663137136516	NS	
ENSG00000005893.15	ENSG00000005893	LAMP2	LAMP2	16.0187738249682	-0.684932147874857	1.16689366864396	-0.586970489496968	0.557223526468215	0.799062459769873	0.0974192721588473	NS	
ENSG00000006025.11	ENSG00000006025	OSBPL7	OSBPL7	6.47899416245503	0.0501298098803205	1.50761344600142	0.0332511029357542	0.973474346380189	0.992496528221649	0.00327100373544433	NS	
ENSG00000006047.12	ENSG00000006047	YBX2	YBX2	4.96236925769468	1.20722857049442	1.56367814991681	0.772044151514586	0.44008827808297	0.714991758844936	0.145698963945487	NS	
ENSG00000006118.14	ENSG00000006118	TMEM132A	TMEM132A	7.17387770285707	-0.771140318543642	1.51879831052748	-0.507730561193359	0.611642312854591	0.834988525230515	0.0783194927359315	NS	
ENSG00000006125.16	ENSG00000006125	AP2B1	AP2B1	25.0494978046097	-2.52668440165962	1.17119337839771	-2.15735885146168	0.0309777147659776	0.18373324364236	0.735812257824652	NS	
ENSG00000006210.6	ENSG00000006210	CX3CL1	CX3CL1	8.91832217686091	-3.40851276919577	1.25274825788724	-2.72082818534047	0.00651185974595092	0.0774617425361573	1.1109127375936	NS	
ENSG00000006282.20	ENSG00000006282	SPATA20	SPATA20	6.28066044679579	-2.50976076120691	1.37431096018029	-1.82619569655303	0.0678207893536141	0.279199764145417	0.554084952919891	NS	
ENSG00000006283.17	ENSG00000006283	CACNA1G	CACNA1G	7.26164944469134	-0.104453305698298	2.04445415605998	-0.0510910481356052	0.959252969231183	0.98611511567854	0.00607238405900449	NS	
ENSG00000006432.15	ENSG00000006432	MAP3K9	MAP3K9	8.87495291724475	-1.77323334451992	1.5137786593309	-1.17139539099045	0.241439884035063	0.522641426084977	0.281796169796066	NS	
ENSG00000006451.7	ENSG00000006451	RALA	RALA	10.1726438593251	0.806755308918339	1.48048281078192	0.544927170408855	0.585803608460624	0.818784390502597	0.086830445422339	NS	
ENSG00000006459.10	ENSG00000006459	KDM7A	KDM7A	27.9928626309609	0.480141546783267	0.941241596857482	0.51011509519587	0.609970830336959	0.833953914583672	0.0788579483970518	NS	
ENSG00000006468.13	ENSG00000006468	ETV1	ETV1	10.2078667209508	-2.30406347222182	1.09215761072887	-2.10964374517719	0.0348890533614924	0.194462302987595	0.711164575269934	NS	
ENSG00000006555.10	ENSG00000006555	TTC22	TTC22	10.3174130214802	-1.19851195398368	1.61530863996454	-0.741970868186521	0.458104986165665	0.727390542396212	0.138232349984413	NS	
ENSG00000006576.16	ENSG00000006576	PHTF2	PHTF2	10.3709689915869	-2.50677806490774	1.21369819948399	-2.06540478182591	0.0388847165095445	0.206177512207304	0.685758704992683	NS	
ENSG00000006607.13	ENSG00000006607	FARP2	FARP2	30.9970408355898	1.87284019486868	1.30809520810005	1.43173079701813	0.15222087906141	0.413743371690388	0.383268950705886	NS	
ENSG00000006634.7	ENSG00000006634	DBF4	DBF4	4.70503882314008	-1.8786502839282	1.07910867585022	-1.74092779158505	0.0816962364990263	0.3052645188549	0.515323671171399	NS	
ENSG00000006652.13	ENSG00000006652	IFRD1	IFRD1	21.372706581151	-0.0812881331608396	1.66536286426817	-0.0488110638858043	0.961069864979887	0.986383751053557	0.00595409059511187	NS	
ENSG00000006704.10	ENSG00000006704	GTF2IRD1	GTF2IRD1	5.87805346998244	-2.91334300501726	1.07364222316289	-2.71351381509077	0.00665737922777755	0.0780799886948712	1.10746025822245	NS	
ENSG00000006712.14	ENSG00000006712	PAF1	PAF1	10.3564718010374	-1.75289863368859	1.17202133817943	-1.49562006815633	0.134752690510823	0.38995590764574	0.408984495918891	NS	
ENSG00000006715.15	ENSG00000006715	VPS41	VPS41	9.41615397147172	-2.25406247697272	1.0791013371345	-2.08883299408957	0.0367227592374013	0.199987443953595	0.698997270300251	NS	
ENSG00000006740.16	ENSG00000006740	ARHGAP44	ARHGAP44	5.08769071524367	-1.00478768730517	1.58478070440059	-0.6340231708495	0.526065700602057	0.776521468491722	0.1098465328284	NS	
ENSG00000006744.18	ENSG00000006744	ELAC2	ELAC2	5.44604214312654	-2.70080390283567	1.19532393188725	-2.2594744661152	0.0238538868765548	0.161106224514884	0.792887679815145	NS	
ENSG00000006747.14	ENSG00000006747	SCIN	SCIN	8.02035085613802	-2.08093317952135	2.11148513818318	-0.985530583138216	0.324363516617591	0.612336910559604	0.213009561290677	NS	
ENSG00000006756.15	ENSG00000006756	ARSD	ARSD	5.23075708994998	-2.6692135902972	1.18820184049946	-2.24643111912299	0.0246764069352959	0.163728951070644	0.785874520474829	NS	
ENSG00000006831.9	ENSG00000006831	ADIPOR2	ADIPOR2	7.20670553780567	-1.88893523309226	1.26981487603356	-1.48756741533271	0.136865012036916	0.391218023464202	0.407581145421404	NS	
ENSG00000007001.12	ENSG00000007001	UPP2	UPP2	5.08834852928839	3.46693311419105	2.21717072827137	1.5636744026898	0.11789405204164	0.364227891810322	0.438626799904368	NS	
ENSG00000007047.14	ENSG00000007047	MARK4	MARK4	5.94212835450231	-2.81861021570322	1.03181802290862	-2.73169314077084	0.00630097969874749	0.0765397732618595	1.11611282864495	NS	
ENSG00000007062.11	ENSG00000007062	PROM1	PROM1	36.2677163232605	1.29532995031197	1.63937661058192	0.79013567837361	0.429448535378132	0.707343616238673	0.15036956161534	NS	
ENSG00000007168.12	ENSG00000007168	PAFAH1B1	PAFAH1B1	14.9501106649318	-0.0589188712644543	1.20966951418883	-0.0487065852064261	0.961153127870653	0.986383751053557	0.00595409059511187	NS	
ENSG00000007174.17	ENSG00000007174	DNAH9	DNAH9	30.5115912193237	1.12428596958129	2.05688142451741	0.546597366372286	0.584655378833111	0.817864284133022	0.0873187568936542	NS	
ENSG00000007202.14	ENSG00000007202	KIAA0100	KIAA0100	19.3963364057675	-0.356250984491358	1.23223040781417	-0.289110690851482	0.772496672665037	0.917239765973163	0.0375171251497501	NS	
ENSG00000007237.18	ENSG00000007237	GAS7	GAS7	55.3575762578059	1.81126102986474	1.24353922198313	1.45653711426667	0.145244197476911	0.40455113513035	0.393026575902488	NS	
ENSG00000007314.11	ENSG00000007314	SCN4A	SCN4A	4.70762361857818	-1.43532913321674	1.97416893426189	-0.727054867649101	0.467192344923204	0.734138457287544	0.134222025144859	NS	
ENSG00000007341.18	ENSG00000007341	ST7L	ST7L	7.80651662335774	-1.13802650475585	1.60483202489139	-0.709124996949675	0.478246912083646	0.743345914250435	0.128809041299344	NS	
ENSG00000007372.20	ENSG00000007372	PAX6	PAX6	15.3747200185591	-0.960997924270775	1.4790568261514	-0.649736985948913	0.51586212867035	0.769796644928817	0.113623986060441	NS	
ENSG00000007384.15	ENSG00000007384	RHBDF1	RHBDF1	4.85878794717361	-2.44456593336561	1.45257150694911	-1.68292295537314	0.0923900071154447	0.323180326258832	0.490555084955893	NS	
ENSG00000007392.16	ENSG00000007392	LUC7L	LUC7L	11.0606562003728	-2.91474588185919	1.05240335449813	-2.76960907564683	0.00561236087438365	0.0717007736196768	1.14447615846129	NS	
ENSG00000007402.11	ENSG00000007402	CACNA2D2	CACNA2D2	21.0738146251793	-1.19996692206763	1.58646532591047	-0.756377654443201	0.449422801561054	0.720224154066031	0.142532317841586	NS	
ENSG00000007541.16	ENSG00000007541	PIGQ	PIGQ	7.50958988673144	-2.70106165392059	1.71052904964788	-1.57907967390359	0.114317783268927	0.358599097156771	0.445390808193596	NS	
ENSG00000007866.18	ENSG00000007866	TEAD3	TEAD3	7.19009517135207	-1.3942201711862	1.46366056472105	-0.952557037329155	0.340814553863184	0.62830822225173	0.201827256923898	NS	
ENSG00000007944.14	ENSG00000007944	MYLIP	MYLIP	7.61479475455952	-1.9483748542386	1.34792729995421	-1.44545989557804	0.148328749998604	0.409837451030624	0.387388358202321	NS	
ENSG00000008083.13	ENSG00000008083	JARID2	JARID2	15.9387044407923	-2.00459650180108	1.58689551033781	-1.2632189635311	0.206510499553729	0.487257753481778	0.312241241450853	NS	
ENSG00000008086.11	ENSG00000008086	CDKL5	CDKL5	9.80318194558705	-3.00979626498956	1.29723604867374	-2.32016082814435	0.0203321787690715	0.146468261117719	0.834256474386938	NS	
ENSG00000008196.12	ENSG00000008196	TFAP2B	TFAP2B	15.1729280514803	-4.04404758476877	1.64422600269198	-2.45954484246553	0.013911331755331	0.117483894486842	0.930021665433952	NS	
ENSG00000008256.15	ENSG00000008256	CYTH3	CYTH3	6.61022595756637	-3.02263217093145	1.17398873169603	-2.57466881012114	0.0100336110766026	0.0980455107739041	1.00857228665459	NS	
ENSG00000008277.14	ENSG00000008277	ADAM22	ADAM22	6.11173227580391	-2.69229945450521	1.36246392353383	-1.9760519218169	0.0481488968989522	0.232110366367667	0.634305462923058	NS	
ENSG00000008282.8	ENSG00000008282	SYPL1	SYPL1	11.6758406960023	-0.344355903918034	1.229630878913	-0.280048191553588	0.7794405319715	0.919971290151608	0.0362257256145377	NS	
ENSG00000008283.15	ENSG00000008283	CYB561	CYB561	10.7993874630754	-2.46829458290792	1.2901795706498	-1.91314034035182	0.0557300886186784	0.24991895415462	0.602200805207675	NS	
ENSG00000008294.20	ENSG00000008294	SPAG9	SPAG9	21.4495646975976	-1.90322729730679	1.09784651629623	-1.73360052526072	0.0829889872156813	0.307630531440512	0.511970564260311	NS	
ENSG00000008300.15	ENSG00000008300	CELSR3	CELSR3	12.0971087053098	0.381288482120157	1.54891405777057	0.246165034275022	0.805554481442036	0.931367157580911	0.0308790804819431	NS	
ENSG00000008323.15	ENSG00000008323	PLEKHG6	PLEKHG6	10.3348400123876	-3.48052937881666	1.66852749418023	-2.08598862827052	0.0369796531588785	0.200544545890334	0.697789144811435	NS	
ENSG00000008394.12	ENSG00000008394	MGST1	MGST1	12.8067292369161	-0.588469276286514	1.45110762075209	-0.405531104565158	0.685087159499454	0.873763220289169	0.0586062401959621	NS	
ENSG00000008405.11	ENSG00000008405	CRY1	CRY1	5.69384360773908	-2.44484550495482	1.46821580062624	-1.6651813063938	0.0958765893120558	0.32891868734251	0.482911451603446	NS	
ENSG00000008441.16	ENSG00000008441	NFIX	NFIX	27.9556627734507	-4.34672905656501	0.994404887353016	-4.37118633651879	1.23573275557284e-05	0.0016074154908854	2.79387185063199	Up in PT	
ENSG00000008513.14	ENSG00000008513	ST3GAL1	ST3GAL1	18.8537883656006	-1.16964248373286	1.10405043625821	-1.05941037231682	0.289412927941709	0.576752862368515	0.23901024144013	NS	
ENSG00000008517.16	ENSG00000008517	IL32	IL32	5.82406966485298	-1.8679528350239	1.37491872942825	-1.35859145347498	0.174276084905779	0.446012423470951	0.350653044046298	NS	
ENSG00000008710.18	ENSG00000008710	PKD1	PKD1	16.6587222205855	-1.82639586156643	1.49865674907644	-1.21868857741571	0.222962415019483	0.505002693172002	0.296706305789021	NS	
ENSG00000008735.13	ENSG00000008735	MAPK8IP2	MAPK8IP2	4.63778243944652	-2.37386298381463	1.47470098197117	-1.60972496311868	0.107457912764071	0.347417189878933	0.459148696870872	NS	
ENSG00000008838.18	ENSG00000008838	MED24	MED24	7.4068223998939	-2.7313070922949	1.16697504103855	-2.34050172132575	0.0192578496397719	0.142314172907628	0.846751846865333	NS	
ENSG00000008853.16	ENSG00000008853	RHOBTB2	RHOBTB2	6.52780405015579	-0.232165941980818	1.5766529320627	-0.147252408732136	0.882932795226417	0.960680269308259	0.0174211288554751	NS	
ENSG00000008869.11	ENSG00000008869	HEATR5B	HEATR5B	12.7991509455737	-1.77385864879879	1.35078155237239	-1.31320911636922	0.189112492924077	0.46355826748769	0.333895668945751	NS	
ENSG00000008952.16	ENSG00000008952	SEC62	SEC62	33.0068740041838	-4.41099830543233	1.23272638192277	-3.57824604885326	0.00034590774020473	0.0149336720943559	1.82583338891075	Up in PT	
ENSG00000008988.9	ENSG00000008988	RPS20	RPS20	16.8069725425468	-1.90716275842123	1.08866589675484	-1.75183475858499	0.0798022255262119	0.301239896864598	0.521087509759925	NS	
ENSG00000009307.15	ENSG00000009307	CSDE1	CSDE1	51.4364862892608	0.414565482869468	1.2373525912155	0.335042320040906	0.737593162481434	0.899955307030582	0.0457790576628429	NS	
ENSG00000009335.17	ENSG00000009335	UBE3C	UBE3C	13.2752501849306	-1.47625966306469	1.24984282549781	-1.18115624856806	0.237540658193522	0.518135140988532	0.28555695197101	NS	
ENSG00000009413.15	ENSG00000009413	REV3L	REV3L	19.4580833807699	-0.496612469149547	1.19414643324057	-0.415872338036368	0.677503422057742	0.869485417044966	0.0607376975600744	NS	
ENSG00000009694.13	ENSG00000009694	TENM1	TENM1	14.3413479373751	-0.766773065533325	1.60662076438937	-0.477258281810364	0.63317821397276	0.844582636358857	0.0733578514110519	NS	
ENSG00000009724.16	ENSG00000009724	MASP2	MASP2	22.1321729058736	1.27821365476938	1.7258612783684	0.740623635740745	0.458921672855276	0.727613198192719	0.138099431859402	NS	
ENSG00000009765.14	ENSG00000009765	IYD	IYD	9.07222683596069	-0.0561266441133723	2.08944716822498	-0.0268619589750397	0.978569834900825	0.993548450721406	0.00281094952257552	NS	
ENSG00000009790.14	ENSG00000009790	TRAF3IP3	TRAF3IP3	9.73478748529895	-2.03544088961714	1.37619350219457	-1.47903684065598	0.13913046883499	0.39447805173482	0.403977155383901	NS	
ENSG00000009830.11	ENSG00000009830	POMT2	POMT2	23.8083138910023	1.53459486904734	1.50083975284667	1.02249081964723	0.306548655478557	0.593886137963874	0.226296811574395	NS	
ENSG00000009844.15	ENSG00000009844	VTA1	VTA1	9.55996405478368	0.121167274734396	1.36566996352255	0.0887236872530033	0.929301507065719	0.977186627122357	0.0100224850128736	NS	
ENSG00000009954.10	ENSG00000009954	BAZ1B	BAZ1B	21.1945298374797	-4.18583698347148	1.20264957373859	-3.48051259059552	0.000500455301719233	0.017999179480336	1.7447472924125	Up in PT	
ENSG00000010017.12	ENSG00000010017	RANBP9	RANBP9	29.4659546446575	0.158815057625569	1.18360953687051	0.134178589034928	0.893261356272285	0.965667106791495	0.0151725615762312	NS	
ENSG00000010165.19	ENSG00000010165	METTL13	METTL13	5.49447899998866	0.286605451512039	1.56422560479482	0.183225137495197	0.854621371360659	0.948923354451511	0.0227688645832844	NS	
ENSG00000010219.13	ENSG00000010219	DYRK4	DYRK4	17.0345472242404	0.745423604168999	1.50166809648529	0.496397044003059	0.619614310220718	0.838883067203395	0.076298571719001	NS	
ENSG00000010244.17	ENSG00000010244	ZNF207	ZNF207	22.3403915828724	-2.61996986407071	1.04255824274047	-2.51302014282085	0.0119702500090239	0.107579005267089	0.968272475754226	NS	
ENSG00000010256.10	ENSG00000010256	UQCRC1	UQCRC1	4.56606299491667	-2.19337676598651	1.28945244411801	-1.7010140823664	0.0889403428516203	0.315113715600223	0.501532693367233	NS	
